PEILDATUM;INSTELLINGSCODE;VESTIGINGSCODE;INSTELLINGSNAAM_VESTIGING;POSTCODE_VESTIGING;PLAATSNAAM;GEMEENTENUMMER;GEMEENTENAAM;PROVINCIE;SOORT_PO;CLUSTER;DENOMINATIE_VESTIGING;BEVOEGD_GEZAG_NUMMER;LEEFTIJD_JONGER;LEEFTIJD_4;LEEFTIJD_5;LEEFTIJD_6;LEEFTIJD_7;LEEFTIJD_8;LEEFTIJD_9;LEEFTIJD_10;LEEFTIJD_11;LEEFTIJD_12;LEEFTIJD_13;LEEFTIJD_14;LEEFTIJD_15;LEEFTIJD_16;LEEFTIJD_17;LEEFTIJD_18;LEEFTIJD_19;LEEFTIJD_20;LEEFTIJD_21;LEEFTIJD_22;LEEFTIJD_23;LEEFTIJD_24;LEEFTIJD_OUDER;TOTAAL
20221001;12QP;00;Basisschool de Kameleon;9658PC;EEXTERVEEN;1680;Aa en Hunze;Drenthe;Bo;nvt;Openbaar;41899;0;10;8;7;9;12;14;16;8;1;0;0;0;0;0;0;0;0;0;0;0;0;0;85
20221001;12QQ;00;Dirk van Dykschool;8265HE;KAMPEN; 166;Kampen;Overijssel;Bo;nvt;Openbaar;41871;0;14;15;21;20;14;22;18;22;4;1;0;0;0;0;0;0;0;0;0;0;0;0;151
20221001;12QR;00;OBS de Woldstee;9621TD;SLOCHTEREN;1952;Midden-Groningen;Groningen;Bo;nvt;Openbaar;42761;0;9;17;12;15;11;27;10;17;1;0;0;0;0;0;0;0;0;0;0;0;0;0;119
20221001;12QU;00;De Bolster;3818RL;AMERSFOORT; 307;Amersfoort;Utrecht;Bo;nvt;Protestants-Christelijk;30010;0;56;53;50;59;51;46;60;60;3;0;0;0;0;0;0;0;0;0;0;0;0;0;438
20221001;12QX;00;Obs de Kring;5482HA;SCHIJNDEL;1948;Meierijstad;Noord-Brabant;Bo;nvt;Openbaar;40874;0;9;15;27;14;12;10;14;9;2;0;0;0;0;0;0;0;0;0;0;0;0;0;112
20221001;12RC;00;It Skriuwboerd;9231CE;SURHUISTERVEEN;  59;Achtkarspelen;Friesland;Bo;nvt;Openbaar;41492;0;28;26;34;31;32;23;31;20;2;1;0;0;0;0;0;0;0;0;0;0;0;0;228
20221001;12RD;00;Obs Prof. Dr. Kohnstamm;4461RE;GOES; 664;Goes;Zeeland;Bo;nvt;Openbaar;41582;0;21;12;16;18;18;23;16;15;3;0;0;0;0;0;0;0;0;0;0;0;0;0;142
20221001;12RE;00;Obs Kamperfoelie;1273LC;HUIZEN; 406;Huizen;Noord-Holland;Bo;nvt;Openbaar;41376;0;16;11;20;24;26;31;17;19;8;3;0;0;0;0;0;0;0;0;0;0;0;0;175
20221001;12RF;00;Basisschool de Oanrin;9243SJ;BAKKEVEEN;  86;Opsterland;Friesland;Bo;nvt;Openbaar;41631;0;8;16;3;13;5;16;9;8;1;0;0;0;0;0;0;0;0;0;0;0;0;0;79
20221001;12RH;00;OBS De Duykeldam;8255AR;SWIFTERBANT; 303;Dronten;Flevoland;Bo;nvt;Openbaar;41813;0;11;11;10;15;17;10;11;18;3;1;0;0;0;0;0;0;0;0;0;0;0;0;107
20221001;12RI;00;BS De Eendracht;4417CA;HANSWEERT; 703;Reimerswaal;Zeeland;Bo;nvt;Openbaar;41778;0;2;8;4;0;4;5;3;4;1;0;0;0;0;0;0;0;0;0;0;0;0;0;31
20221001;12RL;00;Johan Frisoschool;3448DX;WOERDEN; 632;Woerden;Utrecht;Bo;nvt;Protestants-Christelijk;41286;0;29;23;31;28;41;27;27;20;1;2;0;0;0;0;0;0;0;0;0;0;0;0;229
20221001;12RM;00;Sint Bernardus;3116JB;SCHIEDAM; 606;Schiedam;Zuid-Holland;Bo;nvt;Rooms-Katholiek;22725;0;27;26;38;35;33;28;27;39;5;0;0;0;0;0;0;0;0;0;0;0;0;0;258
20221001;12RO;00;Joppeschool;7215AD;JOPPE; 262;Lochem;Gelderland;Bo;nvt;Rooms-Katholiek;23128;0;11;18;17;17;12;14;24;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;120
20221001;12RS;00;CBS Juliana van Stolberg;2132AT;HOOFDDORP; 394;Haarlemmermeer;Noord-Holland;Bo;nvt;Protestants-Christelijk;42683;0;23;27;19;31;23;19;12;13;3;0;0;0;0;0;0;0;0;0;0;0;0;0;170
20221001;12RU;00;De JenaPlaneet;2401VP;ALPHEN AAN DEN RIJN; 484;Alphen aan den Rijn;Zuid-Holland;Bo;nvt;Rooms-Katholiek;28601;0;9;12;13;9;18;5;12;5;4;0;0;0;0;0;0;0;0;0;0;0;0;0;87
20221001;12RV;00;Pr Willem Alexandersch;3862KG;NIJKERK GLD; 267;Nijkerk;Gelderland;Bo;nvt;Protestants-Christelijk;41337;0;14;22;14;16;26;22;30;34;6;0;0;0;0;0;0;0;0;0;0;0;0;0;184
20221001;12RW;00;Marnixschool;8266BA;KAMPEN; 166;Kampen;Overijssel;Bo;nvt;Protestants-Christelijk;41125;0;32;24;28;23;27;22;28;23;3;0;0;0;0;0;0;0;0;0;0;0;0;0;210
20221001;12SE;00;Basisschool Dommelrode;5492BJ;SINT-OEDENRODE;1948;Meierijstad;Noord-Brabant;Bo;nvt;Rooms-Katholiek;73712;0;22;26;18;21;22;27;22;22;2;0;0;0;0;0;0;0;0;0;0;0;0;0;182
20221001;12SK;00;Basissch de Sterredans;6522HE;NIJMEGEN; 268;Nijmegen;Gelderland;Bo;nvt;Rooms-Katholiek;47100;0;46;39;33;45;37;47;39;36;4;0;0;0;0;0;0;0;0;0;0;0;0;0;326
20221001;12SL;00;Gabrielschool;2613VX;DELFT; 503;Delft;Zuid-Holland;Bo;nvt;Rooms-Katholiek;40928;0;59;54;67;58;70;50;58;35;3;0;0;0;0;0;0;0;0;0;0;0;0;0;454
20221001;12SL;01;Gabrielschool;2614SH;DELFT; 503;Delft;Zuid-Holland;Bo;nvt;Rooms-Katholiek;40928;0;40;39;44;28;25;24;24;19;2;0;0;0;0;0;0;0;0;0;0;0;0;0;245
20221001;12SM;00;Bs v Daltonond Helen Parkhurst;5043LA;TILBURG; 855;Tilburg;Noord-Brabant;Bo;nvt;Rooms-Katholiek;48101;0;36;30;36;32;42;26;38;30;5;0;0;0;0;0;0;0;0;0;0;0;0;0;275
20221001;12SP;00;Basisschool de Triangel;6235BP;ULESTRATEN; 938;Meerssen;Limburg;Bo;nvt;Rooms-Katholiek;41506;0;26;18;28;17;20;19;19;18;4;0;0;0;0;0;0;0;0;0;0;0;0;0;169
20221001;12SR;00;De Wilde Wingerd;3608TK;MAARSSEN;1904;Stichtse Vecht;Utrecht;Bo;nvt;Rooms-Katholiek;52131;0;34;23;23;24;23;27;21;25;4;0;0;0;0;0;0;0;0;0;0;0;0;0;204
20221001;12ST;00;CBS 't Kompas;8304GA;EMMELOORD; 171;Noordoostpolder;Flevoland;Bo;nvt;Protestants-Christelijk;40662;0;18;22;25;20;25;29;25;34;5;0;0;0;0;0;0;0;0;0;0;0;0;0;203
20221001;12SU;00;Basisschool Pr Beatrix;8322AK;URK; 184;Urk;Flevoland;Bo;nvt;Protestants-Christelijk;53015;0;55;42;46;55;42;55;40;41;4;0;0;0;0;0;0;0;0;0;0;0;0;0;380
20221001;12SW;00;Basisschool Geert Grote;8023CC;ZWOLLE; 193;Zwolle;Overijssel;Bo;nvt;Rooms-Katholiek;40888;0;54;48;47;52;68;54;63;40;2;0;0;0;0;0;0;0;0;0;0;0;0;0;428
20221001;12SY;00;Kindcentrum De Vaart;1703NK;HEERHUGOWAARD;1980;Dijk en Waard;Noord-Holland;Bo;nvt;Rooms-Katholiek;73919;0;30;26;24;24;27;29;24;25;7;0;0;0;0;0;0;0;0;0;0;0;0;0;216
20221001;12TB;00;Basisschool de Bron;7671KB;VRIEZENVEEN;1700;Twenterand;Overijssel;Bo;nvt;Protestants-Christelijk;61751;0;7;10;5;9;16;13;11;5;2;0;0;0;0;0;0;0;0;0;0;0;0;0;78
20221001;12TD;00;Sint Petrusbasisschool;1131KX;VOLENDAM; 385;Edam-Volendam;Noord-Holland;Bo;nvt;Rooms-Katholiek;72853;0;27;26;24;41;28;45;45;42;3;0;0;0;0;0;0;0;0;0;0;0;0;0;281
20221001;12TE;00;De Esch;7577PL;OLDENZAAL; 173;Oldenzaal;Overijssel;Bo;nvt;Rooms-Katholiek;75219;0;21;24;24;16;34;23;28;36;0;0;0;0;0;0;0;0;0;0;0;0;0;0;206
20221001;12TF;00;het Duet;1421BN;UITHOORN; 451;Uithoorn;Noord-Holland;Bo;nvt;Rooms-Katholiek;40581;0;53;55;44;52;49;49;52;35;7;0;0;0;0;0;0;0;0;0;0;0;0;0;396
20221001;12TH;00;Basisschool de Haren;5233HG;'S-HERTOGENBOSCH; 796;'s-Hertogenbosch;Noord-Brabant;Bo;nvt;Rooms-Katholiek;74049;0;26;27;29;25;33;41;41;34;5;0;0;0;0;0;0;0;0;0;0;0;0;0;261
20221001;12TK;00;PC Basissch Pr Beatrix;7441HR;NIJVERDAL; 163;Hellendoorn;Overijssel;Bo;nvt;Protestants-Christelijk;85600;0;20;24;23;18;19;18;14;20;2;0;0;0;0;0;0;0;0;0;0;0;0;0;158
20221001;12TL;00;IKC Johannes Post;8602BK;SNEEK;1900;Sudwest-Fryslan;Friesland;Bo;nvt;Protestants-Christelijk;42545;0;8;12;21;13;15;10;29;24;9;0;0;0;0;0;0;0;0;0;0;0;0;0;141
20221001;12TM;00;De Driemaster;1034SG;AMSTERDAM; 363;Amsterdam;Noord-Holland;Bo;nvt;Protestants-Christelijk;81316;0;36;36;37;35;27;35;48;39;7;0;0;0;0;0;0;0;0;0;0;0;0;0;300
20221001;12TN;00;Obs Kudelstaart;1433WB;KUDELSTAART; 358;Aalsmeer;Noord-Holland;Bo;nvt;Openbaar;41544;0;5;4;11;12;18;25;23;12;4;0;0;0;0;0;0;0;0;0;0;0;0;0;114
20221001;12TO;00;Obs de Spreng;8181XW;HEERDE; 246;Heerde;Gelderland;Bo;nvt;Openbaar;41345;0;4;7;6;9;9;11;11;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;63
20221001;12TR;00;OBS De Vlinder;9561GN;TER APEL;1950;Westerwolde;Groningen;Bo;nvt;Openbaar;10925;0;38;33;31;37;29;31;29;37;3;0;0;0;0;0;0;0;0;0;0;0;0;0;268
20221001;12TS;00;IKC Het Groene Hart;7921HG;ZUIDWOLDE DR;1690;De Wolden;Drenthe;Bo;nvt;Openbaar;41895;0;31;27;38;33;32;44;39;32;4;0;0;0;0;0;0;0;0;0;0;0;0;0;280
20221001;12TT;00;De Wijde Veert;1723AB;NOORD-SCHARWOUDE;1980;Dijk en Waard;Noord-Holland;Bo;nvt;Openbaar;41364;0;75;67;79;72;65;65;57;48;6;0;0;0;0;0;0;0;0;0;0;0;0;0;534
20221001;12TU;00;De Mient;1733AZ;NIEUWE NIEDORP;1911;Hollands Kroon;Noord-Holland;Bo;nvt;Openbaar;41438;0;20;18;20;13;17;27;24;23;2;0;0;0;0;0;0;0;0;0;0;0;0;0;164
20221001;12TV;00;Daltonschool Ees;9536PN;EES;1681;Borger-Odoorn;Drenthe;Bo;nvt;Openbaar;42554;0;8;8;5;6;5;8;6;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;52
20221001;12TX;00;De Kustlijn;1902DH;CASTRICUM; 383;Castricum;Noord-Holland;Bo;nvt;Openbaar;41191;0;9;12;14;13;19;24;13;11;2;0;0;0;0;0;0;0;0;0;0;0;0;0;117
20221001;12TZ;00;Cantecleer;7694AX;KLOOSTERHAAR; 160;Hardenberg;Overijssel;Bo;nvt;Openbaar;41630;0;13;12;14;13;8;20;10;16;2;0;0;0;0;0;0;0;0;0;0;0;0;0;108
20221001;12UA;00;Openbare Daltonsch Rhenen-Elst;3921EK;ELST UT; 340;Rhenen;Utrecht;Bo;nvt;Openbaar;41461;0;17;12;17;19;26;29;24;26;6;0;0;0;0;0;0;0;0;0;0;0;0;0;176
20221001;12UE;00;Obs 't Want;3238AP;ZWARTEWAAL; 501;Brielle;Zuid-Holland;Bo;nvt;Openbaar;41570;0;14;12;10;19;11;10;15;7;1;0;0;0;0;0;0;0;0;0;0;0;0;0;99
20221001;12UK;00;SSBO De Rotonde;4205KK;GORINCHEM; 512;Gorinchem;Zuid-Holland;Sbo;nvt;Algemeen bijzonder;41417;0;2;4;5;9;18;10;14;20;10;0;0;0;0;0;0;0;0;0;0;0;0;0;92
20221001;12UM;00;Obs de Marke;9301HX;RODEN;1699;Noordenveld;Drenthe;Bo;nvt;Openbaar;11711;0;35;20;30;20;26;21;31;17;7;0;0;0;0;0;0;0;0;0;0;0;0;0;207
20221001;12UO;00;Professor Casimirschool;2271TX;VOORBURG;1916;Leidschendam-Voorburg;Zuid-Holland;Bo;nvt;Openbaar;41447;0;26;33;27;29;28;33;30;27;2;0;0;0;0;0;0;0;0;0;0;0;0;0;235
20221001;12UP;00;Basisschool De Dubbeldekker;3281LK;NUMANSDORP;1963;Hoeksche Waard;Zuid-Holland;Bo;nvt;Openbaar;41444;0;14;18;33;17;22;20;13;17;0;0;0;0;0;0;0;0;0;0;0;0;0;0;154
20221001;12UR;00;OBS H.W. Heuvelschool;7271GD;BORCULO;1859;Berkelland;Gelderland;Bo;nvt;Openbaar;41413;0;24;21;21;21;25;19;25;18;1;0;0;0;0;0;0;0;0;0;0;0;0;0;175
20221001;12UU;00;De Wielewaal;1742JM;SCHAGEN; 441;Schagen;Noord-Holland;Bo;nvt;Openbaar;41438;0;8;11;6;9;12;13;14;13;6;0;0;0;0;0;0;0;0;0;0;0;0;0;92
20221001;12UV;00;OBS De Fonkel;5043BE;TILBURG; 855;Tilburg;Noord-Brabant;Bo;nvt;Openbaar;41611;0;24;21;21;14;16;14;13;14;2;0;0;0;0;0;0;0;0;0;0;0;0;0;139
20221001;12UZ;00;Het Spectrum;7902HM;HOOGEVEEN; 118;Hoogeveen;Drenthe;Bo;nvt;Openbaar;42557;0;33;48;39;40;32;35;45;44;7;0;1;0;0;0;0;0;0;0;0;0;0;0;324
20221001;12VA;00;BS Nijenoert;9351HT;LEEK;1969;Westerkwartier;Groningen;Bo;nvt;Openbaar;41571;0;33;27;28;28;48;34;33;35;10;0;0;0;0;0;0;0;0;0;0;0;0;0;276
20221001;12VB;00;Obs de Berenburcht;4501BR;OOSTBURG;1714;Sluis;Zeeland;Bo;nvt;Openbaar;41637;0;16;11;10;11;17;16;20;13;4;0;0;0;0;0;0;0;0;0;0;0;0;0;118
20221001;12VC;00;De Korf;3026XJ;ROTTERDAM; 599;Rotterdam;Zuid-Holland;Bo;nvt;Openbaar;41775;0;29;22;27;27;29;17;27;10;5;0;0;0;0;0;0;0;0;0;0;0;0;0;193
20221001;12VD;00;Regioskoalle de Greidef?gel;8834XM;BAARD;  80;Leeuwarden;Friesland;Bo;nvt;Openbaar;41856;0;4;5;4;5;8;6;1;7;1;0;0;0;0;0;0;0;0;0;0;0;0;0;41
20221001;12VE;00;Basissch de Driemaster;1931VE;EGMOND AAN ZEE; 373;Bergen (NH.);Noord-Holland;Bo;nvt;Openbaar;41191;0;6;11;10;7;4;11;7;6;4;0;0;0;0;0;0;0;0;0;0;0;0;0;66
20221001;12VF;00;Bs Pr Willem Alexander;4266EH;EETHEN;1959;Altena;Noord-Brabant;Bo;nvt;Openbaar;41878;0;8;9;12;14;8;10;18;10;1;0;0;0;0;0;0;0;0;0;0;0;0;0;90
20221001;12VH;00;'t Kraaienest;3265BH;PIERSHIL;1963;Hoeksche Waard;Zuid-Holland;Bo;nvt;Openbaar;41444;0;8;6;5;5;7;4;5;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;44
20221001;12VJ;00;OBS J.H. Isings;7399AG;EMPE; 213;Brummen;Gelderland;Bo;nvt;Openbaar;41566;0;4;17;9;8;12;11;3;9;1;0;0;0;0;0;0;0;0;0;0;0;0;0;74
20221001;12VK;00;Obs Hurdegarijp;9254CS;HURDEGARYP; 737;Tytsjerksteradiel;Friesland;Bo;nvt;Openbaar;41735;0;11;12;14;5;11;16;14;16;0;0;0;0;0;0;0;0;0;0;0;0;0;0;99
20221001;12VM;00;Bs Dorpssch de Blesse;8397GV;DE BLESSE;  98;Weststellingwerf;Friesland;Bo;nvt;Openbaar;41631;0;3;4;7;2;4;5;8;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;34
20221001;12VN;00;OBS Beukenlaan;9674CC;WINSCHOTEN;1895;Oldambt;Groningen;Bo;nvt;Openbaar;41613;0;19;24;26;17;23;23;23;28;7;0;0;0;0;0;0;0;0;0;0;0;0;0;190
20221001;12VO;00;OBS Het Overbos;3233VL;OOSTVOORNE; 614;Westvoorne;Zuid-Holland;Bo;nvt;Openbaar;41570;0;24;39;33;34;28;32;31;29;1;1;0;0;0;0;0;0;0;0;0;0;0;0;252
20221001;12VQ;00;Basisschool de Cantharel;3852ZX;ERMELO; 233;Ermelo;Gelderland;Bo;nvt;Openbaar;41345;0;28;30;36;33;26;30;32;30;4;0;0;0;0;0;0;0;0;0;0;0;0;0;249
20221001;12VS;00;Basissch de Langereis;1645PN;URSEM;1598;Koggenland;Noord-Holland;Bo;nvt;Openbaar;41421;0;2;3;1;3;4;5;5;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;25
20221001;12VU;00;Nynke van Hichtumschool;9101XN;DOKKUM;1970;Noardeast-Frysl‘n;Friesland;Bo;nvt;Openbaar;41492;0;6;11;6;6;7;5;10;7;1;1;0;0;0;0;0;0;0;0;0;0;0;0;60
20221001;12VV;00;De Wielewaal;4175HA;HAAFTEN;1960;West Betuwe;Gelderland;Bo;nvt;Openbaar;41561;0;6;15;8;13;9;11;9;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;78
20221001;12VW;00;SSBO De Piramide;6835HZ;ARNHEM; 202;Arnhem;Gelderland;Sbo;nvt;Openbaar;41645;0;4;4;8;12;14;13;33;21;24;0;0;0;0;0;0;0;0;0;0;0;0;0;133
20221001;12VX;00;Basisschool Hogenkamp;7003DJ;DOETINCHEM; 222;Doetinchem;Gelderland;Bo;nvt;Openbaar;41371;0;39;40;59;65;56;52;62;46;4;0;0;0;0;0;0;0;0;0;0;0;0;0;423
20221001;12WB;00;Basisschool Steenvoorde;2285VD;RIJSWIJK ZH; 603;Rijswijk;Zuid-Holland;Bo;nvt;Openbaar;41441;0;42;43;46;50;48;42;29;38;13;0;0;0;0;0;0;0;0;0;0;0;0;0;351
20221001;12WD;00;BS de Vlindertuin;6446SR;BRUNSSUM; 899;Brunssum;Limburg;Bo;nvt;Protestants-Christelijk;41516;0;39;46;51;37;40;41;42;48;6;0;0;0;0;0;0;0;0;0;0;0;0;0;350
20221001;12WE;00;De Fontein;4827GA;BREDA; 758;Breda;Noord-Brabant;Bo;nvt;Protestants-Christelijk;41001;0;28;24;34;51;41;70;60;50;10;1;0;0;0;0;0;0;0;0;0;0;0;0;369
20221001;12WF;00;Petraschool;8072AL;NUNSPEET; 302;Nunspeet;Gelderland;Bo;nvt;Protestants-Christelijk;24533;0;29;26;34;37;30;28;29;34;6;1;0;0;0;0;0;0;0;0;0;0;0;0;254
20221001;12WI;00;RK Basisschool de Regenboog;5051KR;GOIRLE; 785;Goirle;Noord-Brabant;Bo;nvt;Rooms-Katholiek;31267;0;25;29;25;22;20;32;23;21;9;0;0;0;0;0;0;0;0;0;0;0;0;0;206
20221001;12WJ;00;IKC Raam;5403AG;UDEN;1991;Maashorst;Noord-Brabant;Bo;nvt;Rooms-Katholiek;32177;0;27;40;25;35;31;33;32;38;4;0;0;0;0;0;0;0;0;0;0;0;0;0;265
20221001;12WK;00;De Schakel;3905WK;VEENENDAAL; 345;Veenendaal;Utrecht;Bo;nvt;Protestants-Christelijk;41154;0;18;18;22;24;24;19;25;24;0;0;0;0;0;0;0;0;0;0;0;0;0;0;174
20221001;12WL;00;Het Carillon;8031HL;ZWOLLE; 193;Zwolle;Overijssel;Bo;nvt;Protestants-Christelijk;40934;0;25;19;31;30;24;20;21;24;4;0;0;0;0;0;0;0;0;0;0;0;0;0;198
20221001;12WM;00;De Coppele;5061TB;OISTERWIJK; 824;Oisterwijk;Noord-Brabant;Bo;nvt;Rooms-Katholiek;40947;0;22;17;24;20;21;18;22;27;3;0;0;0;0;0;0;0;0;0;0;0;0;0;174
20221001;12WN;00;Antonius;6603CZ;WIJCHEN; 296;Wijchen;Gelderland;Bo;nvt;Rooms-Katholiek;38001;0;9;6;8;11;12;12;17;14;3;0;0;0;0;0;0;0;0;0;0;0;0;0;92
20221001;12WO;00;PC Basisschool De Triangel;7738PA;WITHAREN; 175;Ommen;Overijssel;Bo;nvt;Protestants-Christelijk;42744;0;5;7;3;8;4;2;4;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;36
20221001;12WS;00;Achtsprong;1102JA;AMSTERDAM; 363;Amsterdam;Noord-Holland;Bo;nvt;Samenwerking PC, RK;41716;0;25;28;31;34;31;45;28;34;5;0;0;0;0;0;0;0;0;0;0;0;0;0;261
20221001;12WT;00;Chr Basissch De Klaver;3083VH;ROTTERDAM; 599;Rotterdam;Zuid-Holland;Bo;nvt;Protestants-Christelijk;47595;0;51;54;48;40;39;39;46;44;9;0;0;0;0;0;0;0;0;0;0;0;0;0;370
20221001;12WU;00;Gevers Deynootschool;2251CT;VOORSCHOTEN; 626;Voorschoten;Zuid-Holland;Bo;nvt;Protestants-Christelijk;40540;0;24;28;18;19;25;30;25;24;2;0;0;0;0;0;0;0;0;0;0;0;0;0;195
20221001;12WY;00;c.b.s. De Pionier;9101SC;DOKKUM;1970;Noardeast-Frysl‘n;Friesland;Bo;nvt;Protestants-Christelijk;40788;0;29;12;29;19;18;10;13;8;1;0;0;0;0;0;0;0;0;0;0;0;0;0;139
20221001;12WZ;00;Chr BS De Regenboog;7701CW;DEDEMSVAART; 160;Hardenberg;Overijssel;Bo;nvt;Protestants-Christelijk;40946;0;36;25;30;30;41;25;30;34;3;0;0;0;0;0;0;0;0;0;0;0;0;0;254
20221001;12XA;00;Basissch de Driemaster;1324DS;ALMERE;  34;Almere;Flevoland;Bo;nvt;Protestants-Christelijk;40114;0;20;21;24;26;22;14;14;19;1;0;0;0;0;0;0;0;0;0;0;0;0;0;161
20221001;12XD;00;Basisschool Loeswijk;5731GH;MIERLO;1771;Geldrop-Mierlo;Noord-Brabant;Bo;nvt;Rooms-Katholiek;40557;0;14;13;10;19;16;16;13;9;3;0;0;0;0;0;0;0;0;0;0;0;0;0;113
20221001;12XE;00;Bs. De Bunders;5467DE;VEGHEL;1948;Meierijstad;Noord-Brabant;Bo;nvt;Rooms-Katholiek;73712;0;13;10;12;12;17;13;13;10;5;0;0;0;0;0;0;0;0;0;0;0;0;0;105
20221001;12XF;00;Bs Heilinde;4711EC;ST. WILLEBRORD; 840;Rucphen;Noord-Brabant;Bo;nvt;Rooms-Katholiek;31017;0;64;56;67;61;66;66;63;54;15;0;0;0;0;0;0;0;0;0;0;0;0;0;512
20221001;12XG;00;Basisschool Meander;5953JN;REUVER; 889;Beesel;Limburg;Bo;nvt;Rooms-Katholiek;75597;0;27;25;24;24;23;22;41;26;1;0;0;0;0;0;0;0;0;0;0;0;0;0;213
20221001;12XI;00;RK Basisschool de Kring;8232ZA;LELYSTAD; 995;Lelystad;Flevoland;Bo;nvt;Rooms-Katholiek;40950;0;47;44;50;45;50;39;49;49;2;0;0;0;0;0;0;0;0;0;0;0;0;0;375
20221001;12XL;00;Het Palet;1185EK;AMSTELVEEN; 362;Amstelveen;Noord-Holland;Bo;nvt;Protestants-Christelijk;40020;0;26;27;27;29;27;21;29;24;2;0;0;0;0;0;0;0;0;0;0;0;0;0;212
20221001;12XM;00;Het Creiler Woud;1773AK;KREILEROORD;1911;Hollands Kroon;Noord-Holland;Bo;nvt;Protestants-Christelijk;79874;0;3;4;8;5;5;2;6;5;1;0;0;0;0;0;0;0;0;0;0;0;0;0;39
20221001;12XN;00;Beatrix;2641HC;PIJNACKER;1926;Pijnacker-Nootdorp;Zuid-Holland;Bo;nvt;Protestants-Christelijk;78782;0;52;48;48;34;45;38;42;31;3;0;0;0;0;0;0;0;0;0;0;0;0;0;341
20221001;12XO;00;Basisschool De Klipper;1975DR;IJMUIDEN; 453;Velsen;Noord-Holland;Bo;nvt;Protestants-Christelijk;40257;0;54;37;47;45;56;47;40;35;7;0;0;0;0;0;0;0;0;0;0;0;0;0;368
20221001;12XQ;00;Frans Postmaschool;6413VV;HEERLEN; 917;Heerlen;Limburg;Bo;nvt;Algemeen bijzonder;41516;0;11;20;18;22;23;21;27;28;1;0;0;0;0;0;0;0;0;0;0;0;0;0;171
20221001;12XR;00;SSBO De Wissel;4902ZC;OOSTERHOUT NB; 826;Oosterhout;Noord-Brabant;Sbo;nvt;Rooms-Katholiek;40278;0;1;6;12;15;29;40;48;46;39;0;0;0;0;0;0;0;0;0;0;0;0;0;236
20221001;12XS;00;CBS Mozaiek;3023PV;ROTTERDAM; 599;Rotterdam;Zuid-Holland;Bo;nvt;Protestants-Christelijk;74531;0;17;17;26;19;23;14;12;15;2;1;0;0;0;0;0;0;0;0;0;0;0;0;146
20221001;12XW;00;Het Meerrijk;8265ZD;KAMPEN; 166;Kampen;Overijssel;Bo;nvt;Openbaar;41871;0;15;8;12;10;18;11;11;26;4;1;0;0;0;0;0;0;0;0;0;0;0;0;116
20221001;12XY;00;Basissch de Driesprong;8347JP;EESVEEN;1708;Steenwijkerland;Overijssel;Bo;nvt;Openbaar;41816;0;5;10;1;8;6;5;3;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;40
20221001;12YB;00;Obs de Sterrekijker;1945TT;BEVERWIJK; 375;Beverwijk;Noord-Holland;Bo;nvt;Openbaar;41375;0;31;26;19;36;15;35;28;33;3;0;0;0;0;0;0;0;0;0;0;0;0;0;226
20221001;12YE;00;bs De Steiger;4535ED;TERNEUZEN; 715;Terneuzen;Zeeland;Bo;nvt;Openbaar;40803;0;39;29;53;38;43;43;34;47;7;0;0;0;0;0;0;0;0;0;0;0;0;0;333
20221001;12YF;00;Obs de Peppel;1775AX;MIDDENMEER;1911;Hollands Kroon;Noord-Holland;Bo;nvt;Openbaar;41438;0;14;15;12;11;22;18;10;13;7;1;0;0;0;0;0;0;0;0;0;0;0;0;123
20221001;12YL;00;Kc De Finne;9244BB;BEETSTERZWAAG;  86;Opsterland;Friesland;Bo;nvt;Openbaar;41631;0;27;35;19;24;26;38;29;21;1;0;0;0;0;0;0;0;0;0;0;0;0;0;220
20221001;12YM;00;WereldKidz Op Dreef;3706EW;ZEIST; 355;Zeist;Utrecht;Bo;nvt;Openbaar;41496;0;10;24;18;26;25;18;17;18;4;1;0;0;0;0;0;0;0;0;0;0;0;0;161
20221001;12YM;02;WereldKidz Pirapoleon;3711BP;AUSTERLITZ; 355;Zeist;Utrecht;Bo;nvt;Openbaar;41496;0;20;17;18;15;22;13;17;13;3;0;0;0;0;0;0;0;0;0;0;0;0;0;138
20221001;12YO;00;Bs de Zonnewijzer;7431BH;DIEPENVEEN; 150;Deventer;Overijssel;Bo;nvt;Rooms-Katholiek;23128;0;35;33;34;26;29;21;27;18;3;0;0;0;0;0;0;0;0;0;0;0;0;0;226
20221001;12YQ;00;BS Het Palet;7482ET;HAAKSBERGEN; 158;Haaksbergen;Overijssel;Bo;nvt;Rooms-Katholiek;25351;0;23;35;35;41;41;44;33;40;6;0;0;0;0;0;0;0;0;0;0;0;0;0;298
20221001;12YU;00;Basisschool de Regenboog;3225AC;HELLEVOETSLUIS; 530;Hellevoetsluis;Zuid-Holland;Bo;nvt;Protestants-Christelijk;41570;0;26;26;33;36;23;44;27;39;2;0;0;0;0;0;0;0;0;0;0;0;0;0;256
